Hue mean,Yellow,Red,Green,Blue,Saturation,RedEQ,GreenEQ,BlueEQ,Biome name
8.55991669074711,96.52,0.0,0.40209087253719344,0.0,94.70346484542776,97.90022927622432,82.04243823266741,3.336182634117952,field
8.88214030630326,99.54,0.0,0.0,0.0,89.98372030417053,96.03232140919734,81.43218766613191,9.149210910397068,field
9.169906168046975,98.94,0.5225522552255226,0.0,0.0,93.71008751809838,95.99941369664981,82.1464155407348,4.980820265197155,field
10.351065627845356,95.85000000000001,0.0,0.8343385605146764,1.06,93.53291086901893,96.43554866425583,83.63366658490874,4.275921438108792,field
6.228457088646934,98.15,0.027502750275027504,0.0,0.0,99.97887835583087,97.65945690778152,69.08775755214414,0.048953412416585955,field
12.140578912072757,90.8,0.0,0.46240450341777245,6.43,92.2573615766176,95.31826715745622,68.00550164356906,6.320900985282148,field
6.402381510579946,94.4,1.1001100110011002,1.3369521511861682,0.0,98.50602084725138,98.194961671137,69.65834183185484,0.3332014773927685,field
6.321144084661395,93.77,0.0,0.030156815440289506,0.26,98.02762503612603,98.48904740794283,71.00605673687286,1.0719736409365712,field
7.226641513960296,88.79,0.22002200220022003,0.06031363088057901,1.6600000000000001,97.67110299771764,97.99492876342445,68.50461619346821,0.23734069301663654,field
7.01531516304733,91.81,3.3003300330033003,0.030156815440289506,0.04,93.80075028983327,98.13467876540035,71.67674558067102,3.384529812325045,field
5.681930942735793,93.73,0.5225522552255226,0.0,0.0,97.55644264365665,98.40742478468081,69.32411229079848,1.6727517425444558,field
8.76077486328668,90.19,0.30253025302530256,0.08041817450743868,3.13,95.73488942017786,97.79439289940659,69.20816468315672,1.84492225804056,field
9.090522482048712,99.29,0.0,0.16083634901487737,0.0,95.2194364387022,99.47017145780448,86.01739918249895,4.127166718954367,field
8.57943548167251,92.46000000000001,0.11001100110011001,0.010052271813429835,0.0,93.59141970922852,98.23110267421868,84.63130890531609,3.5462427877073894,field
9.993402866754266,95.04,0.0,3.437876960193004,0.0,98.86626746130567,97.06898620534557,83.8762411851066,0.4549029949485535,field
8.841139941007455,99.56,0.0,0.0,0.0,90.91726868852976,98.6272885410028,84.98325918397764,8.181585332769536,field
8.489256486726678,93.89,0.0,0.0,0.0,94.35387334651236,97.75774894001958,83.06331701695439,3.909528637746264,field
9.746855457355807,99.64,0.0,0.010052271813429835,0.0,95.23838934262183,98.58058545550956,88.09964452904498,3.529798684774883,field
9.29552430852775,95.92,0.0,0.22114997989545637,0.0,93.68010232682256,97.95145896846537,86.50266573877285,4.393151978369564,field
9.471629600955222,97.05,0.24752475247524752,0.0,0.0,97.3195313446614,99.29672338337271,88.90529263275003,2.045131105725731,field
9.43095636623358,99.74000000000001,0.0,0.0,0.0,95.62202063414908,99.13469960216156,87.40853576244353,3.7090924522325337,field
9.588633302982885,98.26,0.0,0.11057498994772819,0.0,89.67349615543645,97.86301050963125,87.44045656130848,6.24633417751447,field
9.636176279762068,97.62,0.22002200220022003,0.5227181342983515,0.0,94.69931595103739,98.81072389064006,87.84850294973998,4.645800085175907,field
9.481116387606114,96.33,0.0,0.0,0.0,93.89490190457826,98.67650640802259,85.9936932951066,4.3794359293797775,field
13.447465555876631,91.86,0.0,0.4724567752312023,5.04,89.40876840541488,96.55999442437009,84.50151330404913,8.707948185162115,field
9.551667548101825,99.28,0.0,0.0,0.0,95.84007332227905,99.87361426556524,89.54147884836328,3.391122609353285,field
7.9260466815329345,88.42,0.05500550055005501,0.010052271813429835,0.0,90.3373192578948,92.85629604295534,76.20879488422254,4.8369911989948635,field
8.32231085037593,87.65,0.0,0.05026135906714918,0.0,86.91627295387607,93.32188987987247,78.89730069744598,7.64446182315845,field
7.684733361321173,86.96000000000001,0.08250825082508251,0.09047044632086852,0.0,82.57341775076176,93.58400196584064,78.19269600485383,11.81315558546311,field
8.354587733693904,82.78,0.0,3.598713309207881,0.0,84.94700966079488,93.10432535237479,76.89767388913859,9.065929485867922,field
8.594483488084268,86.84,0.0,0.20104543626859672,0.48,85.62134643881065,93.14664553292172,78.64463349172465,9.098817691732936,field
7.915142329060647,88.09,0.13751375137513752,0.12062726176115803,0.0,83.51945996481926,93.59571366266432,78.58220016453294,11.01156240196056,field
8.641590290764562,82.54,0.0,4.26216324889425,0.0,85.06247150581764,93.04641352636317,76.94356003750694,9.05304700891619,field
6.962647140606175,82.76,0.7700770077007701,0.02010454362685967,0.0,87.1959461530084,92.67365105322644,72.99852483661128,6.134029290205832,field
7.841319862823246,79.33,3.2453245324532456,0.3417772416566144,1.61,86.23264831000917,92.63370195240452,70.93423493942677,6.2886190136266285,field
13.599690316389788,77.78,0.08250825082508251,0.6031363088057902,6.95,81.78757943600495,90.59256156364803,71.37173765328144,9.336991956787625,field
9.170124255096423,99.83,0.0,0.0,0.0,89.26963900375617,99.64785873538104,88.3723795899351,9.576075573156555,field
8.101388669287347,80.59,0.08250825082508251,0.41214314435062327,1.53,86.99557341256464,92.57277238856105,70.6116236303102,5.013632691785982,field
7.531418165560785,86.15,0.22002200220022003,0.030156815440289506,0.0,85.7132350202518,92.64426403481608,74.75064809783724,6.497997153730386,field
8.341284423677712,88.44,0.13751375137513752,0.030156815440289506,0.0,88.66460762067035,93.57423024333744,79.60648226928714,6.308548963263722,field
7.329796688348153,83.58,0.24752475247524752,0.19099316445516687,0.0,85.73940134282739,92.68730272437061,74.74806626851729,8.109973916773138,field
6.502592509800288,80.04,1.0451045104510452,0.0,0.0,87.58745091457192,93.00409334581623,72.12445825592734,5.96223767109066,field
6.904308854879424,79.65,2.062706270627063,1.6686771210293527,0.0,88.1464672871464,92.96651532471937,71.82754788413219,5.630475999945439,field
6.376538195220623,81.4,3.0253025302530254,0.08041817450743868,0.0,85.14912682274367,93.03132483720383,72.418434730768,8.002443123864259,field
6.655798662035952,77.32000000000001,2.9702970297029703,2.0004020908725373,0.0,87.15417432994177,92.55078601292885,71.42360895143698,6.632353810409345,field
6.677498323455808,81.87,0.8800880088008801,0.09047044632086852,0.0,89.05983695787977,93.0245708525325,72.40411731363007,4.981502278682836,field
6.52494643236848,82.69,3.822882288228823,0.12062726176115803,0.0,85.52620474699523,92.85162573440603,72.76099653917514,7.840502810653353,field
9.663764291516962,96.53,0.0,1.8496180136710898,0.0,91.19288728632606,98.19812311077038,85.78210064674825,6.692522555701557,field
6.6502374422750865,79.92,1.5951595159515952,0.4925613188580619,0.07,87.89277182448102,92.58024488223997,71.60950066247392,5.830987964735356,field
6.3395724403395635,79.83,3.3553355335533555,0.23120225170888623,0.0,87.25035324535477,92.73551467877977,71.21600640293671,6.158809113518871,field
7.409071330821698,81.84,3.8503850385038505,1.156011258544431,0.0,78.57826818547633,93.07321391234622,77.12182361646221,13.192338412060423,field
8.004448975808694,86.5,0.22002200220022003,0.13067953357458786,0.0,83.16472949444307,93.38102317119699,79.24256169105126,10.921081946193683,field
5.289919471356991,72.59,1.2926292629262928,2.261761158021713,0.0,89.73238216786332,92.68054873969928,62.702541576253736,4.909739304134063,field
5.632534226036321,68.46000000000001,7.095709570957096,0.11057498994772819,1.34,84.46460639486065,92.53598472737254,61.21892856430339,6.744507139165609,field
4.2998042668731244,72.41,6.023102310231024,0.0,0.0,91.024197012136,92.70030773740795,62.443771864867045,4.360566889609298,field
2.9172414169115606,62.39,19.444444444444446,0.010052271813429835,0.01,89.53983575092867,91.70387944568468,58.628180197603825,6.588250271668705,field
7.645259605371484,87.96000000000001,0.0,0.0,0.0,84.4631448525186,92.9495585121403,75.7769252525205,8.09239312469783,field
7.550609825912012,83.10000000000001,0.30253025302530256,0.12062726176115803,0.03,83.75839856448255,92.34249025162903,74.65652868353696,10.097891668977935,field
9.137629284729,98.23,0.0,0.26135906714917573,0.0,90.64315877960273,98.62405525046864,86.3733395610186,8.397025814968226,field
8.366364434363977,84.34,0.027502750275027504,1.4173703256936068,0.0,86.731977179195,93.1004454037338,78.62656068648495,8.029799442567644,field
8.433644289118,86.06,0.08250825082508251,0.5528749497386409,0.0,88.13906528238176,93.35982715547314,78.94201328703252,6.914631614204673,field
7.789742275629318,85.27,0.27502750275027504,0.08041817450743868,0.0,83.55934592679937,93.57358358523061,78.91161811458392,10.800517117780698,field
8.071074569414382,88.54,0.16501650165016502,0.030156815440289506,0.0,90.85677969417934,92.81620324033192,76.36663854037452,4.370797091894498,field
7.3119135502936015,83.03,0.0,0.0,0.0,90.6602258224358,92.73889167111544,74.22407227244402,4.91708989392417,field
7.78712523103597,88.54,0.13751375137513752,0.0,0.0,89.57594999073571,92.77955928094492,75.17207305638128,6.504968847139559,field
7.23874534520454,82.97,0.0,0.02010454362685967,0.0,89.73422088242269,92.85241609431436,74.16750673916131,5.268478397601737,field
7.5508279129614575,86.84,0.11001100110011001,0.07036590269400884,0.0,89.66255816113457,92.99884823006083,75.26079410028528,6.295818044864363,field
8.685534831227885,85.36,0.027502750275027504,0.16083634901487737,0.88,83.92289279775507,93.10252907985581,78.20724813374814,10.197768754991959,field
8.703636056331886,93.75,0.0,0.0,0.0,98.5340730309135,98.1192308217372,83.7004420795931,0.7477141181338294,field
10.199495128480535,92.23,0.0,6.393244873341375,0.04,97.6578076770576,96.34602244191034,81.5642130290843,1.9367667407787985,field
9.817297574326794,94.98,0.0,3.0156815440289506,0.0,98.51615735059147,96.96947270779461,83.58930606295672,0.6429871584438573,field
10.082927600551763,90.92,0.0,6.292722155207077,0.0,95.23405186212281,96.47657552858911,80.94046653655812,2.416904234697512,field
8.519897717173809,91.2,3.217821782178218,0.3719340570969039,0.02,88.57309621144653,96.6980200047278,80.86301165695937,2.765564684432361,field
8.6808459596648,90.96000000000001,0.24752475247524752,0.04020908725371934,0.0,96.2694838916818,98.25100537372887,85.53964340242855,1.5744660213303507,field
8.959779295905962,98.96000000000001,0.027502750275027504,0.0,0.0,97.60208048195067,98.3552610307299,84.7276580813018,2.180321334442742,field
9.215813491955315,99.06,0.0,0.0,0.0,98.06241917317249,99.08109883019549,85.88466968427747,1.4520824902888858,field
8.923031628074346,99.98,0.0,0.0,0.0,98.40201560832928,98.10076514024219,83.02893174464769,1.2111043920152893,field
9.494092567048137,97.25,0.0,1.4877362283876157,0.0,96.42723617156999,98.24482619626362,84.94476645593461,2.7816298909839334,field
9.446876720843125,99.27,0.0,0.0,0.0,95.61820176544884,98.81913044602884,87.98475312430686,3.5835261915912286,field
9.00459618456707,99.51,0.0,0.0,0.0,87.99225099679545,99.45580127765271,87.90060895965188,10.151164500137162,field
12.429544252588421,93.32000000000001,0.0,0.975070365902694,3.7800000000000002,91.39486300869335,95.18577409645695,81.79775122666231,7.863236593509354,field
9.722647794867322,98.51,0.16501650165016502,0.04020908725371934,0.04,95.04343845280184,98.68828995574704,88.38399782187489,3.428709130341871,field
9.296178569676085,98.09,0.0,0.24125452352231605,0.0,91.27506368317157,99.38452518409997,87.50652792072376,7.928709888134632,field
8.889337178934975,96.43,0.0,0.0,0.0,98.46764357414051,98.02697426516288,84.02493108276053,1.0385549801382519,field
9.029130977629723,95.83,0.0,0.11057498994772819,0.48,96.84886756399081,96.65878941291348,81.11814333612249,2.0421757139544505,field
8.94080572260418,99.27,0.0,0.15078407720144754,0.0,97.34739494221486,97.70651924777856,82.18162230418878,2.519812491759004,field
8.57518278420832,95.15,1.2651265126512652,0.04020908725371934,0.0,93.54630048273329,97.80811642145153,82.54436932364285,2.2439001471633544,field
8.90547562059396,94.10000000000001,0.16501650165016502,0.0,0.0,96.42068280429429,98.6400061504371,86.10283426181391,1.862275712287307,field
9.01582766761353,98.85000000000001,0.0,0.0,0.0,96.71289697965203,98.89342427741344,85.74313849519251,2.959938527851158,field
9.061844035046589,99.07000000000001,0.16501650165016502,0.0,0.0,97.53187930300462,99.33358289546197,86.02549673809337,1.773917076253655,field
8.749761467289671,99.96000000000001,0.0,0.0,0.0,98.01018082107564,98.06814483129769,82.49026826380192,1.7098078085997357,field
8.856733165042828,87.77,0.0,0.08041817450743868,0.55,85.40532105134871,97.95311153918281,85.20365352319949,9.174369630091041,field
9.581436430351175,99.44,0.0,0.06031363088057901,0.0,94.9782348057351,98.50061540296501,87.65556988601223,4.1260300298115675,field
13.072355830829876,93.92,0.0,0.3116204262163249,4.55,88.63683831617121,97.82435472502301,85.9732733723033,9.69277565848402,field
10.290110297525256,94.33,1.3201320132013201,0.16083634901487737,0.54,90.62854335618212,98.42797414229784,86.4830673071168,5.471718416334375,field
10.24311253836969,92.06,0.027502750275027504,5.52874949738641,0.0,93.20085787820827,98.74842915968216,86.58422807410788,5.444058980526242,field
8.384792790042146,96.07000000000001,0.27502750275027504,0.20104543626859672,0.0,92.86663614714809,95.53015546379399,79.43338234897179,5.291363739010111,field
8.810607754085042,100.0,0.0,0.0,0.0,93.53682403077349,98.23153377962322,83.68518581542972,5.77544175529053,field
9.298904657794159,98.66,0.0,0.05026135906714918,0.0,97.10388312941674,99.99999999999999,87.5506537309194,2.8477851990948926,field
8.484240484589424,93.84,10.918591859185918,0.0,0.0,90.65518114402934,97.518700993195,82.81405313170029,5.6985257899610655,field
9.017681407533818,98.66,0.0,0.4221954161640531,0.0,88.66856792895207,97.76004816884388,84.39495416666178,9.49302148645597,field
9.128360585127552,94.37,0.0,1.1861680739847207,0.0,93.60009467022654,97.81681038044333,84.85534127676154,4.933609776132863,field
8.734931547927356,87.8,0.0,0.10052271813429836,0.35000000000000003,86.36564866313665,97.18689353349077,84.592112042004,8.229705173148067,field
9.657439767083034,97.93,0.19251925192519254,0.0,0.0,97.85143846411701,99.51400050726735,89.42318412315795,1.9188070523225589,field
12.28626106110254,94.91,0.0,0.2513067953357459,3.58,89.23809797708395,97.82651025204578,86.00143878306648,8.341555384799587,field
9.39878852644033,95.11,0.9350935093509352,0.18094089264173704,0.17,92.57027307739997,98.40656257387171,86.73432624229999,4.351700714295458,field
11.113497952707826,87.77,0.0,9.981905910735827,0.0,93.35582851299381,97.77104135665998,86.04263069630763,4.664062890736893,field
8.651840382088512,96.21000000000001,0.49504950495049505,0.11057498994772819,0.0,93.57727575107954,95.10328926238583,79.3223636882136,4.764318873131852,field
8.783783047003212,99.76,0.0,0.0,0.0,93.83318710052158,97.74481577788299,83.23477395497524,5.181408009263259,field
12.229013210623023,93.38,1.155115511551155,1.2967430639324489,1.5,89.30730907895959,98.09508891908223,85.22325195485554,3.223650408980754,field
12.868771570172237,90.78,2.2552255225522555,1.7289907519099317,3.49,82.74352242076672,94.16232986604837,78.59428781998547,6.4408595794856405,field
9.38712086929498,97.14,0.0,1.9802975472456776,0.0,88.4959173464803,97.99823390485933,84.82201220735845,9.07600812960075,field
9.152023029992424,97.95,0.0,0.1708886208283072,0.0,93.78952941636842,98.31854522044216,85.67847540631539,4.88117051701169,field
9.27851351867098,93.08,0.0,3.608765581021311,0.22,97.07983840056349,95.55767435878461,78.70894451296724,1.9687455953295716,field
9.604662701117151,98.38,0.08250825082508251,0.35182951347004426,0.0,91.83492869323499,97.64070382268348,85.77775847925558,3.8913416114614643,field
8.48184152704552,97.91,0.05500550055005501,0.0,0.0,98.70295189121221,96.64901769041029,79.56223910321332,0.6797401073943903,field
9.671615425297007,89.54,0.0,6.654603940490551,0.0,92.9828051900783,96.11674621758895,78.89166761529334,3.2275909313424602,field
9.275351256454014,94.08,0.0,1.035383996783273,0.0,93.71866818604208,96.14836061392285,79.9915269055954,3.1252131292142753,field
8.732641633908173,96.56,0.41254125412541254,0.9248090068355449,0.0,98.30588383944344,99.00170358485698,82.12400056800244,0.7449102849149225,field
8.150676342462093,99.27,0.0,0.0,0.0,98.10532251289104,97.79719508453617,79.43643360180447,1.8627303879444266,field
7.858112565630571,96.41,0.05500550055005501,0.0,0.0,93.50929045891016,97.13954378989072,78.74262565000487,4.938308091256435,field
7.469808574092351,91.31,0.0,0.0,0.0,95.37657581373728,96.80665856667511,77.58831323222734,2.855590464542119,field
7.915142329060647,99.29,0.0,0.0,0.0,99.0302430827794,97.73410999366995,77.89050461854058,0.6888336205367901,field
7.956905999029514,96.14,0.0,0.0,0.0,98.37014455596695,97.89189457173629,79.39594582383239,0.7468805460957759,field
8.039451947244743,95.88,0.6050605060506051,0.0,0.0,98.76075353351435,97.24897271174639,77.65919618264799,0.35934532767716815,field
9.693424130241585,97.46000000000001,0.0,0.08041817450743868,0.0,89.48349565096859,98.79103674383215,89.66564136747762,6.526262823748013,field
9.179392954697867,96.18,0.0,2.141133896260555,0.16,97.7372024288005,95.61149068345294,78.82465740885263,1.491715051734512,field
8.552392687541234,98.9,0.0,0.0,0.0,99.08672462232096,96.67452476017965,79.43314763721541,0.28326293438575606,field
9.155839553357724,91.84,0.0,3.598713309207881,0.0,95.52584171873607,96.20497912372079,77.54665189547346,1.7307986681034417,field
14.681838255739779,89.11,0.35753575357535755,1.7390430237233616,5.69,87.69527502219424,92.95192959186534,75.12360507869299,3.5009267805477635,field
8.347717991636364,99.06,0.027502750275027504,0.010052271813429835,0.0,99.12354606003544,98.75331502093375,80.95126327735066,0.4765758679379398,field
7.8812297928718245,99.85000000000001,0.0,0.0,0.0,99.23207736556522,97.82377991781694,77.92219070564916,0.9538337493615596,field
7.981113661517995,96.24000000000001,0.027502750275027504,0.0,0.0,91.47001457299154,96.51156691725866,78.25677231434007,5.2017926345574725,field
7.549301303615337,91.18,0.0,0.0,0.0,94.52331796513702,96.50811807402224,78.01865723751304,3.3045068966719264,field
7.942185123191924,99.84,0.0,0.0,0.0,99.36286183191604,95.60466484788085,75.1929624026973,0.6843626432417769,field
8.238020205765132,97.04,0.0,0.0,0.0,98.45326388335572,97.73913955672306,80.29489185069046,0.6383646225964706,field
9.969849465414121,96.98,0.24752475247524752,1.2967430639324489,0.0,94.4669307186498,99.02131888076414,89.0502271423022,4.847751856213371,field
8.050574386766478,98.18,0.027502750275027504,0.0,0.0,99.92432982390301,97.67246192081888,78.7190371184907,0.0,field
8.64093602961622,94.56,0.05500550055005501,0.0,0.0,97.22429535979165,97.96094328736552,83.78223912668449,1.5832564173680037,field
8.73395015620485,99.85000000000001,0.0,0.0,0.0,93.19765191436116,98.39434792074272,83.54787943795922,6.291801743226469,field
8.783564959953766,97.94,0.0,0.0,0.0,96.99497465166968,98.03753634757443,83.28629318549622,2.0585440376107704,field
7.739800341306233,88.68,0.24752475247524752,0.0,0.0,95.59561857893766,97.77801089403357,80.95994761233597,1.369786196350167,field
8.654130296107692,96.33,0.24752475247524752,2.0205066344993967,0.0,94.86866627660773,97.04929905853764,79.370244886511,4.205901386912313,field
8.338013117936026,97.31,0.0,0.27141133896260555,0.01,96.63948983685887,98.00513159133219,80.12202664213146,2.82308115505804,field
8.764591386651984,96.77,0.0,0.9851226377161239,0.39,96.34939725522348,97.45065819017641,78.06818141810496,0.8520621814428676,field
8.112293021759635,95.86,0.11001100110011001,0.030156815440289506,0.0,98.10466246151076,98.00153904629425,80.43677510740997,0.6138879163881779,field
7.8554955210372235,97.89,0.0,0.0,0.0,97.8095252014689,98.09372375196781,78.71692471268346,1.5359701490275248,field
9.304793008129197,98.64,0.0,0.0,0.0,95.79014515001317,94.77356547880362,80.83848427841977,3.7445571534878934,field
10.040400625909832,92.38,0.0,4.4229995979091274,0.0,90.26584512271533,95.27041445755086,77.63196961891026,4.214691782949966,field
8.494817706487543,92.54,0.0,3.1865701648572577,0.0,98.64274577602477,93.01990054398317,72.87553587627873,0.5405335770394856,field
8.433099071494388,91.71000000000001,0.0,2.070767993566546,0.0,97.8590290549903,96.53628362711969,78.13871230089109,0.3786690431047679,field
8.303882494697758,99.18,0.0,0.0,0.0,99.57520979025924,97.33433158184788,79.24314847044216,0.14754225073543795,field
8.701128055263258,97.76,0.0,0.7137112987535184,0.0,98.14393551863773,96.14850431572435,78.40851346482668,1.3268951260285144,field
8.71890214979309,95.63,3.1078107810781077,0.10052271813429836,0.3,96.59130608609804,94.0404707383614,75.37333838745981,0.43967136043503374,field
8.97057460485353,95.89,0.13751375137513752,2.382388419782871,0.0,96.94499933287663,96.9755800343591,79.70236202176011,1.5688583548925372,field
8.421649501398482,99.69,0.0,0.0,0.0,93.477183673912,96.61481666164907,80.0523172504926,6.227313579191616,field
16.734255478074076,84.55,0.33003300330033003,2.5231202251708886,8.21,81.55613713416064,92.39702508530499,74.1802985298829,5.868726044276316,field
8.412707932371207,95.98,0.0,1.2364294330518697,0.0,98.86791758975639,96.40450907512802,77.96549502469755,0.6728441932614037,field
31.51477812368807,6.88,0.49504950495049505,69.0390028146361,5.5200000000000005,57.01655833180501,66.35746829040121,81.50283590479621,33.95328359181645,forest
30.781351376401897,7.03,0.0,79.29232006433455,0.14,58.36127157955482,66.4159549236189,93.66559911936147,26.746598647188364,forest
31.83274904178003,6.69,0.13751375137513752,76.46763168476076,0.2,54.23972217494474,66.86358603534632,93.94795736226233,29.545960888799975,forest
45.947560968960765,6.88,0.13751375137513752,35.70566948130278,10.78,36.63605756968139,67.48258154538354,90.24878272615358,53.46728078192089,forest
58.534345984199604,2.0100000000000002,0.027502750275027504,21.47165259348613,19.26,20.04014998253221,69.38900149521724,95.39589418724599,74.657364002722,forest
41.40153642326335,4.72,0.0,43.06393244873342,3.83,36.103443252318314,65.68580607010779,92.68250892784843,52.33309235523506,forest
44.425313363829176,3.35,0.44004400440044006,34.63007639726578,5.07,27.43635572431917,70.55004020057896,95.69867235295015,59.097908340418705,forest
54.44990267865419,2.2,0.0,27.734217933252914,17.96,21.48292800678156,71.42101681957735,93.95628962961311,73.38336281147177,forest
57.81291402463293,1.69,0.08250825082508251,26.527945315641336,24.990000000000002,22.24363722256037,71.45622376094917,93.69188683607379,75.37272036992411,forest
41.8752214946596,4.68,0.7150715071507151,46.954161640530764,7.68,27.89183832324319,69.9375831225108,89.75870457887429,60.57113324876366,forest
35.06381772284408,2.29,0.13751375137513752,76.41737032569361,3.0700000000000003,43.01663282331793,63.94924164966793,92.68110065731027,46.08736441193009,forest
32.94979090904135,2.42,0.35753575357535755,76.77925211097708,0.58,40.30627326975781,67.68599144543174,95.83011093651164,46.752933794677574,forest
22.150120220486013,9.17,0.027502750275027504,73.13027744270205,0.0,81.10452055046399,71.98698636485456,95.67250199211604,11.128565604392772,forest
30.96792484720276,1.8800000000000001,0.11001100110011001,83.11218335343789,0.09,51.37839944140794,67.02352614043545,96.13617506680482,33.84992065909783,forest
25.344005059619548,5.91,0.41254125412541254,83.62484921592281,0.04,57.353514561440655,73.81860952699833,95.6575977955872,28.933058103002224,forest
20.82284243755895,24.3,0.44004400440044006,50.21109770808203,1.81,65.44470726014087,79.60282259078541,88.4534725017574,25.62809653067318,forest
21.773811016667306,12.85,0.30253025302530256,62.08283071974267,0.74,68.98640152717032,75.07312625424728,93.00335989879228,25.708043667050113,forest
19.781803907029495,24.72,0.13751375137513752,58.876156011258544,0.0,71.56140340124476,77.21270237704334,87.23038953936644,19.775435692948435,forest
20.721213872517218,16.1,4.730473047304731,58.47406513872135,0.18,65.3217962638263,78.26675509117518,91.52807915419271,22.262587316670988,forest
21.772502494370634,18.16,2.997799779977998,60.564937675914756,0.31,57.226171791572746,78.19145534717995,95.54235432321451,30.368544931806234,forest
18.422249240784463,26.61,2.337733773377338,50.21109770808203,0.07,60.286688602374205,81.87934653042777,88.26746343484224,28.317427263261756,forest
19.740694498208963,21.47,6.490649064906491,52.81463610776036,0.88,56.56140575857112,80.18388082522196,90.5610667179903,28.2313420055137,forest
29.89853500024535,4.7700000000000005,0.08250825082508251,88.28910333735425,0.31,55.818847955750165,65.71088203447262,93.88411576453247,31.279184493741393,forest
27.31932850997476,5.75,0.0,82.70004020908726,0.04,54.26046664689655,70.63101616573415,94.93468558599896,33.637738685775176,forest
34.20324622573101,2.5,0.0,70.19501407318054,0.42,46.278559598160726,65.950289235801,96.19673069994566,38.41547049079207,forest
28.707561623221913,6.640000000000001,0.08250825082508251,84.13751507840772,0.06,58.85267983217723,67.2228405391404,94.45364384133954,29.714418219762937,forest
29.468794469312435,2.5300000000000002,0.027502750275027504,89.05307599517491,0.2,57.20745462028895,66.22950183614977,95.30635165219472,33.31029643337259,forest
27.780800706602044,5.37,0.11001100110011001,85.88661037394452,0.74,58.74504431066355,68.43395932233103,95.16681551303881,33.69070839982965,forest
26.97889462578989,6.78,0.08250825082508251,84.15761962203459,0.0,60.83896302156435,68.45695161057385,94.35623846245024,27.786366095745603,forest
32.26347096443546,6.93,0.13751375137513752,67.40048250904705,0.7000000000000001,29.747902804605463,75.27574579438715,92.83694926353319,53.74402669855459,forest
26.315146690801633,14.06,0.0,75.0,0.04,58.58630195370495,73.27268638303283,90.64837949135615,28.473759910034847,forest
30.094268127122948,4.78,0.38503850385038507,78.2669883393647,0.08,50.2672500892248,69.94656448510567,94.07282401664575,35.71204481283277,forest
30.357390152279283,4.99,0.08250825082508251,74.29634097305991,0.08,49.82869309355239,69.5040347873321,92.60564082764058,35.13975971907107,forest
37.677481966927104,1.53,0.05500550055005501,73.19059107358264,7.4,38.45280184738952,67.25991560393196,94.93245582431354,48.51396839397949,forest
